"GRANULE_ID","PRODUCT_ID","DATATAKE_IDENTIFIER","MGRS_TILE","SENSING_TIME","TOTAL_SIZE","CLOUD_COVER","GEOMETRIC_QUALITY_FLAG","GENERATION_TIME","NORTH_LAT","SOUTH_LAT","WEST_LON","EAST_LON","BASE_URL","tile","tile2","sens_date"
"L1C_T19HCD_A020428_20210202T144435","S2B_MSIL1C_20210202T143729_N0209_R096_T19HCD_20210202T181103","GS2B_20210202T143729_020428_N02.09","19HCD","2021-02-02T14:52:04.092000Z",894280639,22.3335,"","2021-02-02T18:11:03.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20210202T143729_N0209_R096_T19HCD_20210202T181103.SAFE","19H","19",2021-02-02
"L1C_T19HDD_A012963_20171215T145120","S2A_MSIL1C_20171215T145121_N0206_R096_T19HDD_20171215T160829","GS2A_20171215T145121_012963_N02.06","19HDD","2017-12-15T14:51:20.460000Z",475815626,78.8442,"","2017-12-15T16:08:29.000000Z",-32.5327530693199,-33.5263119664621,-70.0773945009131,-69.3174616723477,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20171215T145121_N0206_R096_T19HDD_20171215T160829.SAFE","19H","19",2017-12-15
"L1C_T19HDD_A012377_20190720T143532","S2B_MSIL1C_20190720T142759_N0208_R053_T19HDD_20190720T193039","GS2B_20190720T142759_012377_N02.08","19HDD","2019-07-20T14:42:13.894000Z",838436950,66.9024,"","2019-07-20T19:30:39.000000Z",-32.5327746558272,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2B_MSIL1C_20190720T142759_N0208_R053_T19HDD_20190720T193039.SAFE","19H","19",2019-07-20
"L1C_T19HBD_A047426_20240721T144218","S2A_MSIL1C_20240721T143741_N0510_R096_T19HBD_20240721T193923","GS2A_20240721T143741_047426_N05.10","19HBD","2024-07-21T14:52:09.328000Z",730922224,59.2367643106692,"","2024-07-21T19:39:23.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20240721T143741_N0510_R096_T19HBD_20240721T193923.SAFE","19H","19",2024-07-21
"L1C_T19HCE_A023831_20200114T144621","S2A_MSIL1C_20200114T143701_N0208_R096_T19HCE_20200114T180022","GS2A_20200114T143701_023831_N02.08","19HCE","2020-01-14T14:51:44.165000Z",845368414,43.5357,"","2020-01-14T18:00:22.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20200114T143701_N0208_R096_T19HCE_20200114T180022.SAFE","19H","19",2020-01-14
"L1C_T19HCD_A031796_20210724T144030","S2A_MSIL1C_20210724T142731_N0301_R053_T19HCD_20210724T175143","GS2A_20210724T142731_031796_N03.01","19HCD","2021-07-24T14:42:12.926000Z",155668481,84.2759,"","2021-07-24T17:51:43.000000Z",-32.5328231453322,-33.5238865160754,-70.3632337622253,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20210724T142731_N0301_R053_T19HCD_20210724T175143.SAFE","19H","19",2021-07-24
"L1C_T19HCD_A004083_20171217T143547","S2B_MSIL1C_20171217T142839_N0206_R053_T19HCD_20171217T211305","GS2B_20171217T142839_004083_N02.06","19HCD","2017-12-17T14:35:47.180000Z",204843665,47.866,"","2017-12-17T21:13:05.000000Z",-32.5328793338482,-33.5238865160754,-70.3554826552462,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20171217T142839_N0206_R053_T19HCD_20171217T211305.SAFE","19H","19",2017-12-17
"L1C_T19HCD_A006199_20160829T144126","S2A_MSIL1C_20160829T144132_N0204_R053_T19HCD_20160829T144126","GS2A_20160829T144132_006199_N02.04","19HCD","2016-08-29T14:41:26.460000Z",209228883,67.1508,"PASSED","2016-08-29T14:41:26.000000Z",-32.532865927903,-33.5238865160754,-70.3574204421015,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20160829T144132_N0204_R053_T19HCD_20160829T144126.SAFE","19H","19",2016-08-29
"L1C_T19HBD_A010575_20170701T145851","S2A_MSIL1C_20170701T144731_N0205_R139_T19HBD_20170701T145851","GS2A_20170701T144731_010575_N02.05","19HBD","2017-07-01T14:58:51.330000Z",144799316,0,"PASSED","2017-07-01T14:58:51.000000Z",-32.4967235507116,-33.4895313429269,-72.228898800549,-71.8146068143177,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20170701T144731_N0205_R139_T19HBD_20170701T145851.SAFE","19H","19",2017-07-01
"L1C_T19HDD_A008816_20170228T144505","S2A_MSIL1C_20170228T143751_N0204_R096_T19HDD_20170228T144505","GS2A_20170228T143751_008816_N02.04","19HDD","",NA,NA,"PASSED","2017-02-28T14:45:05.000000Z",NA,NA,NA,NA,"","19H","19",NA
"L1C_T19HCE_A029265_20210128T144538","S2A_MSIL1C_20210128T143731_N0209_R096_T19HCE_20210128T181158","GS2A_20210128T143731_029265_N02.09","19HCE","2021-01-28T14:51:50.337000Z",849058000,17.1723,"","2021-01-28T18:11:58.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20210128T143731_N0209_R096_T19HCE_20210128T181158.SAFE","19H","19",2021-01-28
"L1C_T19HBD_A017568_20200717T144647","S2B_MSIL1C_20200717T143729_N0209_R096_T19HBD_20200717T175928","GS2B_20200717T143729_017568_N02.09","19HBD","2020-07-17T14:52:09.083000Z",765301770,78.8166,"","2020-07-17T17:59:28.000000Z",-32.4967235507116,-33.5107602748432,-72.228898800549,-71.0253260436289,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20200717T143729_N0209_R096_T19HBD_20200717T175928.SAFE","19H","19",2020-07-17
"L1C_T19HCD_A030981_20210528T144845","S2A_MSIL1C_20210528T143731_N0300_R096_T19HCD_20210528T180222","GS2A_20210528T143731_030981_N03.00","19HCD","2021-05-28T14:52:05.388000Z",871082172,12.5481,"","2021-05-28T18:02:22.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2A_MSIL1C_20210528T143731_N0300_R096_T19HCD_20210528T180222.SAFE","19H","19",2021-05-28
"L1C_T19HCE_A006528_20160921T144946","S2A_MSIL1C_20160921T143742_N0204_R096_T19HCE_20160921T144946","GS2A_20160921T143742_006528_N02.04","19HCE","2016-09-21T14:49:46.620000Z",900820295,32.6344,"PASSED","2016-09-21T14:49:46.000000Z",-31.6175047821066,-32.6218076590001,-71.1314714133013,-69.9512491975531,"gs://gcp-public-data-sentinel-2/tiles/19/H/CE/S2A_MSIL1C_20160921T143742_N0204_R096_T19HCE_20160921T144946.SAFE","19H","19",2016-09-21
"L1C_T19HBD_A017153_20181004T145606","S2A_MSIL1C_20181004T144731_N0206_R139_T19HBD_20181004T182002","GS2A_20181004T144731_017153_N02.06","19HBD","2018-10-04T14:56:06.980000Z",170730351,11.8029,"","2018-10-04T18:20:02.000000Z",-32.4967235507116,-33.4888610916307,-72.228898800549,-71.8394888714872,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20181004T144731_N0206_R139_T19HBD_20181004T182002.SAFE","19H","19",2018-10-04
"L1C_T19HCD_A016238_20200415T143247","S2B_MSIL1C_20200415T142729_N0209_R053_T19HCD_20200415T192838","GS2B_20200415T142729_016238_N02.09","19HCD","2020-04-15T14:42:05.286000Z",215042775,8.5724,"","2020-04-15T19:28:38.000000Z",-32.5329589422433,-33.5238865160754,-70.3454707704805,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20200415T142729_N0209_R053_T19HCD_20200415T192838.SAFE","19H","19",2020-04-15
"L1C_T19HBD_A028336_20220809T145928","S2B_MSIL1C_20220809T144729_N0400_R139_T19HBD_20220809T180941","GS2B_20220809T144729_028336_N04.00","19HBD","2022-08-09T15:02:06.475000Z",145074725,0,"","2022-08-09T18:09:41.000000Z",-32.4967235507116,-33.4889214500275,-72.228898800549,-71.8379990994373,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2B_MSIL1C_20220809T144729_N0400_R139_T19HBD_20220809T180941.SAFE","19H","19",2022-08-09
"L1C_T19HBD_A002853_20160108T145634","S2A_MSIL1C_20160108T144712_N0201_R139_T19HBD_20160108T145634","GS2A_20160108T144712_002853_N02.01","19HBD","2016-01-08T15:06:22.732000Z",170239638,18,"PASSED","2016-01-08T14:56:34.000000Z",-32.4967235507116,-33.489158533002,-72.2289021439797,-71.8284296463127,"gs://gcp-public-data-sentinel-2/tiles/19/H/BD/S2A_MSIL1C_20160108T144712_N0201_R139_T19HBD_20160108T145634.SAFE","19H","19",2016-01-08
"L1C_T19HDD_A044094_20231201T143717","S2A_MSIL1C_20231201T142701_N0509_R053_T19HDD_20231201T174759","GS2A_20231201T142701_044094_N05.09","19HDD","2023-12-01T14:41:56.977000Z",905055478,1.03888239817778,"","2023-12-01T17:47:59.000000Z",-32.5329668850662,-33.5276526478463,-70.0773934106369,-68.894998375167,"gs://gcp-public-data-sentinel-2/tiles/19/H/DD/S2A_MSIL1C_20231201T142701_N0509_R053_T19HDD_20231201T174759.SAFE","19H","19",2023-12-01
"L1C_T19HCD_A027006_20220508T144657","S2B_MSIL1C_20220508T143729_N0400_R096_T19HCD_20220508T180753","GS2B_20220508T143729_027006_N04.00","19HCD","2022-05-08T14:52:01.388000Z",832586282,50.2967541580818,"","2022-05-08T18:07:53.000000Z",-32.5192377034457,-33.5238865160754,-71.1533199895989,-69.9606411414037,"gs://gcp-public-data-sentinel-2/tiles/19/H/CD/S2B_MSIL1C_20220508T143729_N0400_R096_T19HCD_20220508T180753.SAFE","19H","19",2022-05-08
